Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778923457,10,,Aggregated,0.400000,0.000000,4500,9000,12000,14000,16000,18000,18000,271000,273000,273000,273000,194,0,4500,9382.751508431638,0,273176.5236854553,1000.5515463917526
1778923458,10,,Aggregated,0.400000,0.000000,4500,9000,12000,14000,16000,18000,18000,271000,273000,273000,273000,194,0,4500,9382.751508431638,0,273176.5236854553,1000.5515463917526
1778923459,10,,Aggregated,0.400000,0.000000,4500,9000,12000,14000,16000,18000,18000,271000,273000,273000,273000,194,0,4500,9382.751508431638,0,273176.5236854553,1000.5515463917526
1778923460,10,,Aggregated,0.400000,0.000000,4500,9000,12000,14000,16000,18000,18000,271000,273000,273000,273000,194,0,4500,9382.751508431638,0,273176.5236854553,1000.5515463917526
1778923461,10,,Aggregated,0.400000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,195,0,4500,9334.634834029424,0,273176.5236854553,995.4205128205128
1778923462,10,,Aggregated,0.400000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,195,0,4500,9334.634834029424,0,273176.5236854553,995.4205128205128
1778923463,10,,Aggregated,0.400000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,195,0,4500,9334.634834029424,0,273176.5236854553,995.4205128205128
1778923464,10,,Aggregated,0.400000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,195,0,4500,9334.634834029424,0,273176.5236854553,995.4205128205128
1778923465,10,,Aggregated,0.400000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,195,0,4500,9334.634834029424,0,273176.5236854553,995.4205128205128
1778923466,10,,Aggregated,0.300000,0.000000,4500,9000,12000,15000,16000,18000,18000,271000,273000,273000,273000,197,0,4500,9398.60527359967,0,273176.5236854553,1005.6802030456853
1778923467,10,,Aggregated,0.300000,0.000000,4500,9000,12000,15000,16000,18000,18000,271000,273000,273000,273000,197,0,4500,9398.60527359967,0,273176.5236854553,1005.6802030456853
1778923468,10,,Aggregated,0.300000,0.000000,4500,9000,12000,15000,16000,18000,18000,271000,273000,273000,273000,197,0,4500,9398.60527359967,0,273176.5236854553,1005.6802030456853
1778923469,10,,Aggregated,0.300000,0.000000,4500,9000,12000,15000,16000,18000,18000,271000,273000,273000,273000,197,0,4500,9398.60527359967,0,273176.5236854553,1005.6802030456853
1778923470,10,,Aggregated,0.300000,0.000000,5000,9200,13000,15000,16000,18000,18000,19000,273000,273000,273000,201,0,5000,9533.494512271542,0,273176.5236854553,1029.4328358208954
1778923471,10,,Aggregated,0.300000,0.000000,5200,9600,13000,15000,16000,18000,18000,19000,273000,273000,273000,203,0,5200,9552.548202498048,0,273176.5236854553,1034.6600985221676
1778923472,10,,Aggregated,0.300000,0.000000,5200,9600,13000,15000,16000,18000,18000,19000,273000,273000,273000,203,0,5200,9552.548202498048,0,273176.5236854553,1034.6600985221676
1778923473,10,,Aggregated,0.300000,0.000000,5200,9600,13000,15000,16000,18000,18000,19000,273000,273000,273000,203,0,5200,9552.548202498048,0,273176.5236854553,1034.6600985221676
